41683720,349,"sintomas causas y prevencion del mal de altura","2017-07-22 10:53:41.0"
15505671,317,"Altitude sickness","2017-07-22 10:32:39.0","2017-07-22 10:39:13.0",7,http://www.emedicinehealth.com/mountain_sickness/article_em.htm,"High <b>Altitude Sickness</b> Symptoms, Remedies, &amp; Cures","<b>Altitude sickness</b> (mountain <b>sickness</b>) symptoms include fatigue, headache, dizziness, insomnia, nausea, edema, shortness of breath, and decreased appetite."
15505671,317,"Altitude sickness","2017-07-22 10:32:39.0","2017-07-22 10:41:27.0",12,http://www.wikihow.com/Prevent-Altitude-Sickness,"How to Prevent <b>Altitude Sickness</b>: 14 Steps (with Pictures)","How to Prevent <b>Altitude Sickness</b>. As you travel to higher altitudes, such as the areas around mountains, many changes are observed in the environment that can affect you."
36252499,393,"symptoms, causes and prevention of altitude sickness","2017-07-22 11:16:07.0"
36252499,393,"symptoms, causes and prevention of altitude sickness","2017-07-22 11:16:07.0","2017-07-22 11:16:12.0",1,http://www.healthline.com/health/altitude-sickness,"<b>Altitude Sickness</b>: <b>Causes</b>, <b>Symptoms</b>, and Diagnosis","<b>Altitude sickness</b> is common for travelers ascending to high elevations. Here&#39;s a look at the <b>symptoms</b> and how to <b>prevent</b> it."
36252499,393,"symptoms, causes and prevention of altitude sickness","2017-07-22 11:16:07.0","2017-07-22 11:16:15.0",2,https://www.drugs.com/health-guide/altitude-sickness.html,"<b>Altitude Sickness</b> Guide: <b>Causes</b>, <b>Symptoms</b> <b>and Treatment</b> ...","<b>Altitude Sickness</b> - an easy to understand guide covering <b>causes</b>, diagnosis, <b>symptoms</b>, <b>treatment and prevention</b> plus additional in depth medical information."
36252499,393,"symptoms, causes and prevention of altitude sickness","2017-07-22 11:16:07.0","2017-07-22 11:16:17.0",3,http://www.webmd.com/a-to-z-guides/tc/altitude-sickness-topic-overview,"<b>Altitude</b> <b>Sickness</b>-Topic Overview - <b>WebMD</b>","What is <b>altitude sickness</b>?<b>Altitude sickness</b> occurs when you cannot get enough oxygen from the air at high altitudes. This <b>causes symptoms</b> such as a headache and not ..."
36252499,393,"symptoms, causes and prevention of altitude sickness","2017-07-22 11:16:07.0","2017-07-22 11:16:18.0",4,https://en.wikipedia.org/wiki/Altitude_sickness,"<b>Altitude sickness</b> - <b>Wikipedia</b>","The most serious <b>symptoms of altitude sickness</b> arise ... <b>cause of altitude</b>-induced edema is ... that sumatriptan may help <b>prevent altitude sickness</b>. ..."
36252499,393,"symptoms, causes and prevention of altitude sickness","2017-07-22 11:16:07.0","2017-07-22 11:18:20.0",10,http://conditions.healthgrove.com/l/32/Altitude-Sickness,"<b>Altitude Sickness</b> - <b>Causes</b>, <b>Symptoms</b>, <b>and Treatment</b>","Learn about the <b>causes</b> and <b>symptoms of Altitude Sickness</b>. Research <b>treatment</b> options, nearby doctors, clinical trials, and more."
40557293,354,"symptoms, causes and prevention of altitude sickness","2017-07-22 10:57:28.0"
40557293,354,"symptoms, causes and prevention of altitude sickness","2017-07-22 10:57:28.0","2017-07-22 10:57:36.0",2,https://www.drugs.com/health-guide/altitude-sickness.html,"<b>Altitude Sickness</b> Guide: <b>Causes</b>, <b>Symptoms</b> <b>and Treatment</b> ...","<b>Altitude Sickness</b> - an easy to understand guide covering <b>causes</b>, diagnosis, <b>symptoms</b>, <b>treatment and prevention</b> plus additional in depth medical information."
36938032,358,"symptoms, causes and prevention of altitude sickness","2017-07-22 10:59:52.0"
36938032,358,"symptoms, causes and prevention of altitude sickness","2017-07-22 10:59:52.0","2017-07-22 10:59:58.0",1,http://www.healthline.com/health/altitude-sickness,"<b>Altitude Sickness</b>: <b>Causes</b>, <b>Symptoms</b>, and Diagnosis","<b>Altitude sickness</b> is common for travelers ascending to high elevations. Here&#39;s a look at the <b>symptoms</b> and how to <b>prevent</b> it."
36938032,358,"symptoms, causes and prevention of altitude sickness","2017-07-22 10:59:52.0","2017-07-22 11:01:49.0",2,https://www.drugs.com/health-guide/altitude-sickness.html,"<b>Altitude Sickness</b> Guide: <b>Causes</b>, <b>Symptoms</b> <b>and Treatment</b> ...","<b>Altitude Sickness</b> - an easy to understand guide covering <b>causes</b>, diagnosis, <b>symptoms</b>, <b>treatment and prevention</b> plus additional in depth medical information."
36938032,358,"symptoms, causes and prevention of altitude sickness","2017-07-22 10:59:52.0","2017-07-22 11:02:58.0",7,https://wwwnc.cdc.gov/travel/yellowbook/2016/the-pre-travel-consultation/altitude-illness,"<b>Altitude Illness</b> - <b>Centers for Disease Control and Prevention</b>","The goal for the traveler may not be to avoid all <b>symptoms of altitude illness</b> but to ... <b>Sickness</b>/High-<b>Altitude</b> ... <b>and treatment</b> of high-<b>altitude illness</b>."
36938032,358,"symptoms, causes and prevention of altitude sickness","2017-07-22 10:59:52.0","2017-07-22 11:03:01.0",8,http://www.medicalnewstoday.com/articles/179819.php,"<b>Altitude Sickness</b>: <b>Causes</b>, <b>Symptoms</b> and Diagnosis","Acute mountain <b>sickness</b> is experienced shortly after ascending too rapidly to a high <b>altitude</b>. <b>Symptoms of altitude sickness</b>. ... <b>Causes</b>, <b>treatment</b>, and recovery."
30055681,359,"causes and prevention of altitude sickness","2017-07-22 11:00:34.0"
30055681,359,"causes and prevention of altitude sickness","2017-07-22 11:00:34.0","2017-07-22 11:00:41.0",1,https://www.drugs.com/health-guide/altitude-sickness.html,"<b>Altitude Sickness</b> Guide: <b>Causes</b>, Symptoms <b>and Treatment</b> ...","<b>Altitude Sickness</b> - an easy to understand guide covering <b>causes</b>, diagnosis, symptoms, <b>treatment and prevention</b> plus additional in depth medical information."
30055681,359,"causes and prevention of altitude sickness","2017-07-22 11:00:34.0","2017-07-22 11:04:01.0",3,http://www.healthline.com/health/altitude-sickness,"<b>Altitude Sickness</b>: <b>Causes</b>, Symptoms, and Diagnosis","<b>Altitude sickness</b> is common for travelers ascending to high elevations. Here&#39;s a look at the symptoms and how to <b>prevent</b> it."
30055681,359,"causes and prevention of altitude sickness","2017-07-22 11:00:34.0","2017-07-22 11:05:14.0",6,http://www.emedicinehealth.com/mountain_sickness/article_em.htm,"High <b>Altitude Sickness</b> Symptoms, Remedies, &amp; Cures","The <b>cause of altitude sickness</b> is the decreasing ... <b>Prevention of altitude sickness</b> is by acclimatizing the body to increasing <b>altitude</b>. <b>Prevention</b> of acute mountain ..."
30055681,359,"causes and prevention of altitude sickness","2017-07-22 11:00:34.0","2017-07-22 11:06:03.0",9,https://wwwnc.cdc.gov/travel/yellowbook/2016/the-pre-travel-consultation/altitude-illness,"<b>Altitude Illness</b> - <b>Centers for Disease Control and Prevention</b>","The high-<b>altitude</b> environment exposes travelers to cold, low humidity, increased ultraviolet radiation, and decreased air pressure, all of which can <b>cause</b> problems ..."
8057247,314,"symptoms, causes and prevention of altitude sickness","2017-07-22 10:29:52.0"
8057247,314,"symptoms, causes and prevention of altitude sickness","2017-07-22 10:29:52.0","2017-07-22 10:29:59.0",1,http://www.healthline.com/health/altitude-sickness,"<b>Altitude Sickness</b>: <b>Causes</b>, <b>Symptoms</b>, and Diagnosis","<b>Altitude sickness</b> is common for travelers ascending to high elevations. Here&#39;s a look at the <b>symptoms</b> and how to <b>prevent</b> it."
8057247,314,"symptoms, causes and prevention of altitude sickness","2017-07-22 10:29:52.0","2017-07-22 10:32:02.0",3,http://www.webmd.com/a-to-z-guides/tc/altitude-sickness-topic-overview,"<b>Altitude</b> <b>Sickness</b>-Topic Overview - <b>WebMD</b>","What is <b>altitude sickness</b>?<b>Altitude sickness</b> occurs when you cannot get enough oxygen from the air at high altitudes. This <b>causes symptoms</b> such as a headache and not ..."
8057247,324,"symptoms, causes and prevention of altitude sickness high temperature","2017-07-22 10:40:12.0"
32108646,405,"symptoms, causes and prevention of altitude sickness","2017-07-22 11:40:59.0"
32108646,405,"symptoms, causes and prevention of altitude sickness","2017-07-22 11:40:59.0","2017-07-22 11:41:04.0",2,https://www.drugs.com/health-guide/altitude-sickness.html,"<b>Altitude Sickness</b> Guide: <b>Causes</b>, <b>Symptoms</b> <b>and Treatment</b> ...","<b>Altitude Sickness</b> - an easy to understand guide covering <b>causes</b>, diagnosis, <b>symptoms</b>, <b>treatment and prevention</b> plus additional in depth medical information."
42262643,396,"symptoms, causes and prevention of altitude sickness","2017-07-22 11:25:13.0"
42262643,396,"symptoms, causes and prevention of altitude sickness","2017-07-22 11:25:13.0","2017-07-22 11:25:50.0",1,http://www.healthline.com/health/altitude-sickness,"<b>Altitude Sickness</b>: <b>Causes</b>, <b>Symptoms</b>, and Diagnosis","<b>Altitude sickness</b> is common for travelers ascending to high elevations. Here&#39;s a look at the <b>symptoms</b> and how to <b>prevent</b> it."
42262643,398,"symptoms, causes and prevention of altitude sickness at sea","2017-07-22 11:27:27.0"
42262643,398,"symptoms, causes and prevention of altitude sickness at sea","2017-07-22 11:27:27.0","2017-07-22 11:27:38.0",6,http://altitudesicknesscure.com/,"<b>Altitude Sickness</b> - Relief, Cure <b>and Prevention</b>","Learn more about <b>Altitude Sickness</b> (Acute Mountain <b>Sickness</b>): Signs, <b>Symptoms</b>, <b>Causes</b>, <b>Prevention and Treatment</b>"
39616594,334,"altitude sickness","2017-07-22 10:45:54.0"
39616594,334,"altitude sickness","2017-07-22 10:45:54.0","2017-07-22 10:45:59.0",1,http://www.healthline.com/health/altitude-sickness,"<b>Altitude Sickness</b>: Causes, Symptoms, and Diagnosis","<b>Altitude sickness</b> is common for travelers ascending to high elevations. Here&#39;s a look at the symptoms and how to prevent it."
39616594,334,"altitude sickness","2017-07-22 10:45:54.0","2017-07-22 10:48:37.0",2,http://www.webmd.com/a-to-z-guides/tc/altitude-sickness-topic-overview,"<b>Altitude Sickness</b>-Topic Overview - WebMD","What is <b>altitude sickness</b>?<b>Altitude sickness</b> occurs when you cannot get enough oxygen from the air at high altitudes. This causes symptoms such as a headache and not ..."
39616594,334,"altitude sickness","2017-07-22 10:45:54.0","2017-07-22 10:49:57.0",5,http://www.medicinenet.com/altitude_sickness_symptoms/views.htm,"How to Prevent High <b>Altitude Sickness: Symptoms</b>, Medication","What is <b>altitude sickness</b>, and how do you prevent it? High <b>altitude sickness</b> is caused when someone increases their elevation, sometimes as low as 8,000 feet above ..."
39616594,334,"altitude sickness","2017-07-22 10:45:54.0","2017-07-22 10:50:23.0",11,http://www.webmd.com/first-aid/mountain-sickness-treatment,"<b>Altitude</b>/<b>Mountain Sickness Treatment</b> - WebMD","Heading to the mountains? WebMD explains <b>altitude</b> or mountain <b>sickness</b>, which can cause symptoms that range from a mild headache to a life-threatening buildup of ..."
39616594,334,"altitude sickness","2017-07-22 10:45:54.0","2017-07-22 10:50:35.0",14,https://medlineplus.gov/ency/article/000133.htm,"<b>Acute mountain sickness</b>: MedlinePlus Medical Encyclopedia","<b>Acute mountain sickness</b> is caused by reduced air pressure and lower oxygen levels at high altitudes. The faster you climb to a high <b>altitude</b>, the more likely you will ..."
42861604,397," الأعراض والأسباب والوقاية من ارتفاع المرض","2017-07-22 11:26:52.0"
42861604,397," الأعراض والأسباب والوقاية من ارتفاع المرض","2017-07-22 11:26:52.0","2017-07-22 11:29:02.0",10,http://consult.islamweb.net/consult/index.php?page=Details&id=2109404,"الحمى الروماتزمية.. <b>الأعراض</b> <b>والأسباب</b> والعلاج - موقع ...","الحمى الروماتزمية <b>الأعراض والأسباب</b> والعلاج ... هذا <b>المرض</b> ... <b>من ارتفاع</b> في ..."
42861604,403," الأعراض والأسباب والوقاية من ارتفاع المرض","2017-07-22 11:30:57.0"
36437557,394,"symptoms altitude sickness","2017-07-22 11:22:04.0"
36437557,394,"symptoms altitude sickness","2017-07-22 11:22:04.0","2017-07-22 11:22:25.0",1,http://www.medicinenet.com/altitude_sickness_symptoms/views.htm,"How to Prevent High <b>Altitude Sickness: Symptoms</b>, Medication","What is <b>altitude sickness</b>, and how do you prevent it? High <b>altitude sickness</b> is caused when someone increases their elevation, sometimes as low as 8,000 feet above ..."
36437557,395,"symptoms and causes altitude sickness","2017-07-22 11:23:50.0"
36437557,395,"symptoms and causes altitude sickness","2017-07-22 11:23:50.0","2017-07-22 11:24:00.0",1,http://www.healthline.com/health/altitude-sickness,"<b>Altitude Sickness</b>: <b>Causes</b>, <b>Symptoms</b>, and Diagnosis","<b>Altitude sickness</b> is common for travelers ascending to high elevations. Here&#39;s a look at the <b>symptoms</b> and how to prevent it."
36437557,395,"symptoms and causes altitude sickness","2017-07-22 11:23:50.0","2017-07-22 11:25:43.0",5,http://www.emedicinehealth.com/mountain_sickness/page4_em.htm,"<b>Altitude</b> <b>Sickness</b> (Mountain <b>Sickness</b>) <b>Causes</b>, <b>Symptoms</b> ...","What are <b>the causes of altitude sickness</b>? What kind of doctor treats <b>altitude sickness</b>? When should a person seek medical care for <b>altitude sickness</b>? How is <b>altitude</b> ..."
36437557,395,"symptoms and causes altitude sickness","2017-07-22 11:23:50.0","2017-07-22 11:27:55.0",4,https://en.wikipedia.org/wiki/Altitude_sickness,"<b>Altitude sickness</b> - <b>Wikipedia</b>","<b>Altitude sickness</b>—also known as acute mountain <b>sickness</b> (AMS), is a pathological effect of high <b>altitude</b> on humans, caused by acute exposure to low partial pressure ..."
42152204,338,"symptoms, causes and prevention of altitude sickness","2017-07-22 10:47:46.0"
42152204,338,"symptoms, causes and prevention of altitude sickness","2017-07-22 10:47:46.0","2017-07-22 10:48:06.0",1,http://www.healthline.com/health/altitude-sickness,"<b>Altitude Sickness</b>: <b>Causes</b>, <b>Symptoms</b>, and Diagnosis","<b>Altitude sickness</b> is common for travelers ascending to high elevations. Here&#39;s a look at the <b>symptoms</b> and how to <b>prevent</b> it."
42152204,338,"symptoms, causes and prevention of altitude sickness","2017-07-22 10:47:46.0","2017-07-22 10:51:15.0",2,https://www.drugs.com/health-guide/altitude-sickness.html,"<b>Altitude Sickness</b> Guide: <b>Causes</b>, <b>Symptoms</b> <b>and Treatment</b> ...","<b>Altitude Sickness</b> - an easy to understand guide covering <b>causes</b>, diagnosis, <b>symptoms</b>, <b>treatment and prevention</b> plus additional in depth medical information."
42152204,338,"symptoms, causes and prevention of altitude sickness","2017-07-22 10:47:46.0","2017-07-22 10:51:51.0",4,https://en.wikipedia.org/wiki/Altitude_sickness,"<b>Altitude sickness</b> - <b>Wikipedia</b>","The most serious <b>symptoms of altitude sickness</b> arise ... <b>cause of altitude</b>-induced edema is ... that sumatriptan may help <b>prevent altitude sickness</b>. ..."
41571219,370,"high altitude sickness","2017-07-22 11:06:35.0"
41571219,370,"high altitude sickness","2017-07-22 11:06:35.0","2017-07-22 11:06:40.0",1,http://www.webmd.com/a-to-z-guides/tc/altitude-sickness-topic-overview,"<b>Altitude</b> <b>Sickness</b>-Topic Overview - <b>WebMD</b>","What is <b>altitude sickness</b>?<b>Altitude sickness</b> occurs when you cannot get enough oxygen from the air at <b>high</b> altitudes. This causes symptoms such as a headache and not ..."
43691638,318,"causes of altitude sickness","2017-07-22 10:32:40.0"
43691638,318,"causes of altitude sickness","2017-07-22 10:32:40.0","2017-07-22 10:32:43.0",1,http://www.healthline.com/health/altitude-sickness,"<b>Altitude Sickness</b>: <b>Causes</b>, Symptoms, and Diagnosis","<b>Altitude sickness</b> is common for travelers ascending to high elevations. Here&#39;s a look at the symptoms and how to prevent it."
43691638,318,"causes of altitude sickness","2017-07-22 10:32:40.0","2017-07-22 10:34:24.0",2,http://www.webmd.com/a-to-z-guides/tc/altitude-sickness-topic-overview,"<b>Altitude</b> <b>Sickness</b>-Topic Overview - <b>WebMD</b>","What is <b>altitude sickness</b>?<b>Altitude sickness</b> occurs when you cannot get enough oxygen from the air at high altitudes. This <b>causes</b> symptoms such as a headache and not ..."
11311952,389,"síntomas, causas y prevención del mal de altura","2017-07-22 11:12:31.0"
11311952,389,"síntomas, causas y prevención del mal de altura","2017-07-22 11:12:31.0","2017-07-22 11:12:41.0",2,https://infotratamiento.com/consejos-salud/mal-de-altura/,"Qué es el <b>Mal</b> <b>de</b> <b>Altura</b>? <b>Síntomas</b>, <b>Causas</b> <b>y</b> <b>Prevención</b>","<b>Síntomas del mal de altura</b>. Hay cinco manifestaciones <b>del mal de altura</b>: El <b>mal de altura</b> agudo se correlaciona con la altitud <b>y</b> la rapidez <b>de</b> la ascensión."
11311952,389,"síntomas, causas y prevención del mal de altura","2017-07-22 11:12:31.0","2017-07-22 11:14:14.0",4,http://es.wikihow.com/prevenir-el-mal-de-altura,"Cómo prevenir el <b>mal</b> <b>de</b> <b>altura</b>: 14 pasos (con fotos)","... es un avance grave <b>del mal de altura</b> agudo que se produce a <b>causa de</b> la hinchazón <b>del</b> cerebro <b>y</b> la fuga <b>de</b> los ... Si tienes <b>síntomas del mal de altura</b>, ..."
11311952,389,"síntomas, causas y prevención del mal de altura","2017-07-22 11:12:31.0","2017-07-22 11:15:38.0",5,http://salud.ccm.net/faq/3095-mal-de-altura-sintomas-graves-y-tratamiento,"<b>Mal</b> <b>de</b> <b>altura</b>: <b>síntomas</b> graves <b>y</b> tratamiento - CCM","<b>Síntomas</b> leves <b>del mal de altura</b> se desarrollan ... El sobrepeso no aumenta el riesgo <b>de</b> desarrollar <b>mal de altura</b>. Lo mejor: la <b>prevención</b>. ... <b>síntomas</b>, <b>causas y</b> ..."
40941178,316,"symptoms, causes and prevention of altitude sickness","2017-07-22 10:31:19.0"
40941178,316,"symptoms, causes and prevention of altitude sickness","2017-07-22 10:31:19.0","2017-07-22 10:31:22.0",1,http://www.healthline.com/health/altitude-sickness,"<b>Altitude Sickness</b>: <b>Causes</b>, <b>Symptoms</b>, and Diagnosis","<b>Altitude sickness</b> is common for travelers ascending to high elevations. Here&#39;s a look at the <b>symptoms</b> and how to <b>prevent</b> it."
40507163,353,"symptoms, causes and prevention of altitude sickness","2017-07-22 10:56:00.0"
40507163,353,"symptoms, causes and prevention of altitude sickness","2017-07-22 10:56:00.0","2017-07-22 10:56:04.0",1,http://www.healthline.com/health/altitude-sickness,"<b>Altitude Sickness</b>: <b>Causes</b>, <b>Symptoms</b>, and Diagnosis","<b>Altitude sickness</b> is common for travelers ascending to high elevations. Here&#39;s a look at the <b>symptoms</b> and how to <b>prevent</b> it."
40507163,353,"symptoms, causes and prevention of altitude sickness","2017-07-22 10:56:00.0","2017-07-22 10:58:38.0",2,https://www.drugs.com/health-guide/altitude-sickness.html,"<b>Altitude Sickness</b> Guide: <b>Causes</b>, <b>Symptoms</b> <b>and Treatment</b> ...","<b>Altitude Sickness</b> - an easy to understand guide covering <b>causes</b>, diagnosis, <b>symptoms</b>, <b>treatment and prevention</b> plus additional in depth medical information."
43563855,373,"altitude sickness","2017-07-22 11:08:05.0"
43563855,374,"altitude sickness","2017-07-22 11:08:06.0"
43563855,374,"altitude sickness","2017-07-22 11:08:06.0","2017-07-22 11:08:11.0",1,http://www.healthline.com/health/altitude-sickness,"<b>Altitude Sickness</b>: Causes, Symptoms, and Diagnosis","<b>Altitude sickness</b> is common for travelers ascending to high elevations. Here&#39;s a look at the symptoms and how to prevent it."
43563855,374,"altitude sickness","2017-07-22 11:08:06.0","2017-07-22 11:08:20.0",2,http://www.webmd.com/a-to-z-guides/tc/altitude-sickness-topic-overview,"<b>Altitude Sickness</b>-Topic Overview - WebMD","What is <b>altitude sickness</b>?<b>Altitude sickness</b> occurs when you cannot get enough oxygen from the air at high altitudes. This causes symptoms such as a headache and not ..."
43563855,379,"symptoms of altitude sickness","2017-07-22 11:08:46.0"
43563855,379,"symptoms of altitude sickness","2017-07-22 11:08:46.0","2017-07-22 11:13:20.0",10,https://familydoctor.org/condition/high-altitude-illness/,"<b>High-Altitude Illness</b> - <b>familydoctor.org</b>","Learn about the prevention, <b>symptoms</b> and treatment of <b>high-altitude illness</b>"
43563855,379,"symptoms of altitude sickness","2017-07-22 11:08:46.0","2017-07-22 11:13:22.0",10,https://familydoctor.org/condition/high-altitude-illness/,"<b>High-Altitude Illness</b> - <b>familydoctor.org</b>","Learn about the prevention, <b>symptoms</b> and treatment of <b>high-altitude illness</b>"
43150296,406,"altitude sickness","2017-07-22 11:44:08.0"
39474673,368,"symptoms, causes and prevention of altitude sickness","2017-07-22 11:06:20.0"
39474673,368,"symptoms, causes and prevention of altitude sickness","2017-07-22 11:06:20.0","2017-07-22 11:06:23.0",1,http://www.healthline.com/health/altitude-sickness,"<b>Altitude Sickness</b>: <b>Causes</b>, <b>Symptoms</b>, and Diagnosis","<b>Altitude sickness</b> is common for travelers ascending to high elevations. Here&#39;s a look at the <b>symptoms</b> and how to <b>prevent</b> it."
43588858,340,"43588858","2017-07-22 10:50:10.0"
43588858,342,"search well","2017-07-22 10:52:03.0"
43588858,342,"search well","2017-07-22 10:52:03.0","2017-07-22 10:52:10.0",2,https://en.wikipedia.org/wiki/Search_Well,"<b>Search Well</b> - <b>Wikipedia</b>","<b>Search Well</b> is a historic home and farm complex located at Burtner, Washington County, Maryland, United States. It includes a limestone farmhouse dating from about ..."
43588858,343,"search wallpaper hd","2017-07-22 10:52:07.0"
43588858,347,"'symptoms, causes and prevention of altitude sickness","2017-07-22 10:52:50.0"
43588858,362,"'symptoms, causes and prevention of altitude sickness","2017-07-22 11:02:14.0"
