userID,queryID,queryterm,query_time,click_time,rank,url,title,desc,urlid,active_time
35185245,1143,orcas island,2017-07-26 08:37:30.0,2017-07-26 08:37:36.0,6.0,http://en.wikipedia.org/wiki/Orcas_Island,<b>Orcas Island</b> - Wikipedia,"History and naming of the <b>island</b>. The name &quot;<b>Orcas</b>&quot; is a shortened form of Horcasitas, or Juan Vicente de Güemes Padilla Horcasitas y Aguayo, 2nd Count of ...",d1,0.6088333333333333
35185245,1143,orcas island,2017-07-26 08:37:30.0,2017-07-26 08:42:54.0,6.0,http://en.wikipedia.org/wiki/Orcas_Island,<b>Orcas Island</b> - Wikipedia,"History and naming of the <b>island</b>. The name &quot;<b>Orcas</b>&quot; is a shortened form of Horcasitas, or Juan Vicente de Güemes Padilla Horcasitas y Aguayo, 2nd Count of ...",d1,0.39608333333333334
31275478,1081,orcas island,2017-07-26 08:09:07.0,2017-07-26 08:09:54.0,6.0,http://en.wikipedia.org/wiki/Orcas_Island,<b>Orcas Island</b> - Wikipedia,"History and naming of the <b>island</b>. The name &quot;<b>Orcas</b>&quot; is a shortened form of Horcasitas, or Juan Vicente de Güemes Padilla Horcasitas y Aguayo, 2nd Count of ...",d1,2.094133333333333
42782471,1118,orcas island,2017-07-26 08:29:31.0,2017-07-26 08:29:59.0,6.0,http://en.wikipedia.org/wiki/Orcas_Island,<b>Orcas Island</b> - Wikipedia,"History and naming of the <b>island</b>. The name &quot;<b>Orcas</b>&quot; is a shortened form of Horcasitas, or Juan Vicente de Güemes Padilla Horcasitas y Aguayo, 2nd Count of ...",d1,1.10185
43434664,1099,orcas island,2017-07-26 08:21:30.0,2017-07-26 08:21:41.0,6.0,http://en.wikipedia.org/wiki/Orcas_Island,<b>Orcas Island</b> - Wikipedia,"History and naming of the <b>island</b>. The name &quot;<b>Orcas</b>&quot; is a shortened form of Horcasitas, or Juan Vicente de Güemes Padilla Horcasitas y Aguayo, 2nd Count of ...",d1,0.3091833333333333
36531316,1267,orcas island,2017-07-26 09:58:37.0,2017-07-26 09:59:35.0,6.0,http://en.wikipedia.org/wiki/Orcas_Island,<b>Orcas Island</b> - Wikipedia,"History and naming of the <b>island</b>. The name &quot;<b>Orcas</b>&quot; is a shortened form of Horcasitas, or Juan Vicente de Güemes Padilla Horcasitas y Aguayo, 2nd Count of ...",d1,0.78765
41543048,1145,orcas island,2017-07-26 08:38:41.0,2017-07-26 08:38:56.0,6.0,http://en.wikipedia.org/wiki/Orcas_Island,<b>Orcas Island</b> - Wikipedia,"History and naming of the <b>island</b>. The name &quot;<b>Orcas</b>&quot; is a shortened form of Horcasitas, or Juan Vicente de Güemes Padilla Horcasitas y Aguayo, 2nd Count of ...",d1,3.6792333333333334
36113457,1103,orcas island,2017-07-26 08:23:18.0,2017-07-26 08:25:31.0,6.0,http://en.wikipedia.org/wiki/Orcas_Island,<b>Orcas Island</b> - Wikipedia,"History and naming of the <b>island</b>. The name &quot;<b>Orcas</b>&quot; is a shortened form of Horcasitas, or Juan Vicente de Güemes Padilla Horcasitas y Aguayo, 2nd Count of ...",d1,1.565
43125608,1083,orcas adası,2017-07-26 08:13:20.0,2017-07-26 08:13:24.0,1.0,http://en.wikipedia.org/wiki/Orcas_Island,<b>Orcas Island</b> - <b>Wikipedia</b>,"This article includes a list of references, but its sources remain unclear because it has insufficient inline citations. ... Location of <b>Orcas Island</b> in the San Juan ...",d1,1.9261166666666667
40667959,1200,остров оркас,2017-07-26 09:14:45.0,2017-07-26 09:15:36.0,6.0,http://en.wikipedia.org/wiki/Orcas_Island,<b>Orcas Island</b> - <b>Wikipedia</b>,"This article includes a list of references, but its sources remain unclear because it has insufficient inline citations. ... Location of <b>Orcas Island</b> in the San Juan ...",d1,6.393133333333333
42732325,1119,orcas island,2017-07-26 08:29:53.0,2017-07-26 08:33:54.0,6.0,http://en.wikipedia.org/wiki/Orcas_Island,<b>Orcas Island</b> - Wikipedia,"History and naming of the <b>island</b>. The name &quot;<b>Orcas</b>&quot; is a shortened form of Horcasitas, or Juan Vicente de Güemes Padilla Horcasitas y Aguayo, 2nd Count of ...",d1,3.8247166666666668
21459945,1080,orcas island,2017-07-26 08:08:07.0,2017-07-26 08:08:17.0,6.0,http://en.wikipedia.org/wiki/Orcas_Island,<b>Orcas Island</b> - Wikipedia,"History and naming of the <b>island</b>. The name &quot;<b>Orcas</b>&quot; is a shortened form of Horcasitas, or Juan Vicente de Güemes Padilla Horcasitas y Aguayo, 2nd Count of ...",d1,1.55435
31266396,1132,orcas island,2017-07-26 08:34:36.0,2017-07-26 08:36:26.0,6.0,http://en.wikipedia.org/wiki/Orcas_Island,<b>Orcas Island</b> - Wikipedia,"History and naming of the <b>island</b>. The name &quot;<b>Orcas</b>&quot; is a shortened form of Horcasitas, or Juan Vicente de Güemes Padilla Horcasitas y Aguayo, 2nd Count of ...",d1,0.4642833333333333
38366313,1311,orcas island,2017-07-26 10:29:04.0,2017-07-26 10:29:08.0,3.0,http://en.wikipedia.org/wiki/Orcas_Island,<b>Orcas Island</b> - Wikipedia,"History and naming of the <b>island</b>. The name &quot;<b>Orcas</b>&quot; is a shortened form of Horcasitas, or Juan Vicente de Güemes Padilla Horcasitas y Aguayo, 2nd Count of ...",d1,1.0899833333333333
43509684,1109,orcas island,2017-07-26 08:26:40.0,2017-07-26 08:26:50.0,6.0,http://en.wikipedia.org/wiki/Orcas_Island,<b>Orcas Island</b> - Wikipedia,"History and naming of the <b>island</b>. The name &quot;<b>Orcas</b>&quot; is a shortened form of Horcasitas, or Juan Vicente de Güemes Padilla Horcasitas y Aguayo, 2nd Count of ...",d1,1.3996833333333334
34192482,1112,orcas islands,2017-07-26 08:27:16.0,2017-07-26 08:27:19.0,4.0,http://en.wikipedia.org/wiki/Orcas_Island,<b>Orcas Island</b> - <b>Wikipedia</b>,"During the voyage, Eliza explored part of the San Juan <b>Islands</b>. He did not apply the name <b>Orcas</b> specifically to <b>Orcas Island</b>, but rather to part of the archipelago.",d1,1.2266
36543765,1102,orcas island,2017-07-26 08:22:54.0,2017-07-26 08:29:00.0,9.0,http://orcas-island.com/,Home | Windermere <b>Orcas Island</b>,"Windermere Real Estate/<b>Orcas Island</b>, Inc. 18 Haven Road, Box 310 Eastsound, Washington 98245 Phone: 360.376.8000",d2,0.1629
19298085,1096,orcas island,2017-07-26 08:19:27.0,2017-07-26 08:19:35.0,2.0,http://orcasisland.org/,<b>Orcas Island</b> - Official Site,<b>Orcas Island</b> is a world-renowned destination for tourists and offers many exciting natural and cultural experiences. Visit the San Juan <b>Islands</b> today!,d3,0.5711833333333334
34394876,1113,orcas island,2017-07-26 08:27:44.0,2017-07-26 08:27:53.0,2.0,http://orcasisland.org/,<b>Orcas Island</b> - Official Site,<b>Orcas Island</b> is a world-renowned destination for tourists and offers many exciting natural and cultural experiences. Visit the San Juan <b>Islands</b> today!,d3,2.4956
40861787,1122,orcas island,2017-07-26 08:30:52.0,2017-07-26 08:31:10.0,2.0,http://orcasisland.org/,<b>Orcas Island</b> - Official Site,<b>Orcas Island</b> is a world-renowned destination for tourists and offers many exciting natural and cultural experiences. Visit the San Juan <b>Islands</b> today!,d3,0.0
41335577,1153,orcas island info,2017-07-26 08:39:58.0,2017-07-26 08:40:02.0,2.0,http://orcasisland.org/,<b>Orcas Island</b> - Official Site,"Organizations, businesses, and <b>information</b> about <b>Orcas Island</b>.",d3,0.16455
41335577,1156,orcas island,2017-07-26 08:40:40.0,2017-07-26 08:40:43.0,2.0,http://orcasisland.org/,<b>Orcas Island</b> - Official Site,<b>Orcas Island</b> is a world-renowned destination for tourists and offers many exciting natural and cultural experiences. Visit the San Juan <b>Islands</b> today!,d3,0.008483333333333334
37660122,1092,orcas island,2017-07-26 08:18:33.0,2017-07-26 08:18:39.0,2.0,http://orcasisland.org/,<b>Orcas Island</b> - Official Site,<b>Orcas Island</b> is a world-renowned destination for tourists and offers many exciting natural and cultural experiences. Visit the San Juan <b>Islands</b> today!,d3,0.0
41571219,1173,orcas island,2017-07-26 09:06:03.0,2017-07-26 09:06:10.0,2.0,http://orcasisland.org/,<b>Orcas Island</b> - Official Site,<b>Orcas Island</b> is a world-renowned destination for tourists and offers many exciting natural and cultural experiences. Visit the San Juan <b>Islands</b> today!,d3,0.25888333333333335
41571219,1173,orcas island,2017-07-26 09:06:03.0,2017-07-26 09:08:15.0,2.0,http://orcasisland.org/,<b>Orcas Island</b> - Official Site,<b>Orcas Island</b> is a world-renowned destination for tourists and offers many exciting natural and cultural experiences. Visit the San Juan <b>Islands</b> today!,d3,0.0695
36543765,1102,orcas island,2017-07-26 08:22:54.0,2017-07-26 08:23:34.0,2.0,http://orcasisland.org/,<b>Orcas Island</b> - Official Site,<b>Orcas Island</b> is a world-renowned destination for tourists and offers many exciting natural and cultural experiences. Visit the San Juan <b>Islands</b> today!,d3,0.09023333333333333
36543765,1102,orcas island,2017-07-26 08:22:54.0,2017-07-26 08:25:39.0,2.0,http://orcasisland.org/,<b>Orcas Island</b> - Official Site,<b>Orcas Island</b> is a world-renowned destination for tourists and offers many exciting natural and cultural experiences. Visit the San Juan <b>Islands</b> today!,d3,0.0333
43588858,1086,orcas island,2017-07-26 08:16:18.0,2017-07-26 08:19:53.0,2.0,http://orcasisland.org/,<b>Orcas Island</b> - Official Site,<b>Orcas Island</b> is a world-renowned destination for tourists and offers many exciting natural and cultural experiences. Visit the San Juan <b>Islands</b> today!,d3,0.3970666666666667
42782471,1118,orcas island,2017-07-26 08:29:31.0,2017-07-26 08:29:43.0,2.0,http://orcasisland.org/,<b>Orcas Island</b> - Official Site,<b>Orcas Island</b> is a world-renowned destination for tourists and offers many exciting natural and cultural experiences. Visit the San Juan <b>Islands</b> today!,d3,0.41765
6335542,1114,orcas island,2017-07-26 08:28:20.0,2017-07-26 08:28:31.0,2.0,http://orcasisland.org/,<b>Orcas Island</b> - Official Site,<b>Orcas Island</b> is a world-renowned destination for tourists and offers many exciting natural and cultural experiences. Visit the San Juan <b>Islands</b> today!,d3,0.58015
41543048,1145,orcas island,2017-07-26 08:38:41.0,2017-07-26 08:39:58.0,2.0,http://orcasisland.org/,<b>Orcas Island</b> - Official Site,<b>Orcas Island</b> is a world-renowned destination for tourists and offers many exciting natural and cultural experiences. Visit the San Juan <b>Islands</b> today!,d3,0.42823333333333335
43310837,1082,orcas island,2017-07-26 08:10:38.0,2017-07-26 08:11:00.0,2.0,http://orcasisland.org/,<b>Orcas Island</b> - Official Site,<b>Orcas Island</b> is a world-renowned destination for tourists and offers many exciting natural and cultural experiences. Visit the San Juan <b>Islands</b> today!,d3,0.0
42732325,1119,orcas island,2017-07-26 08:29:53.0,2017-07-26 08:30:11.0,2.0,http://orcasisland.org/,<b>Orcas Island</b> - Official Site,<b>Orcas Island</b> is a world-renowned destination for tourists and offers many exciting natural and cultural experiences. Visit the San Juan <b>Islands</b> today!,d3,0.18691666666666668
31266396,1132,orcas island,2017-07-26 08:34:36.0,2017-07-26 08:34:41.0,2.0,http://orcasisland.org/,<b>Orcas Island</b> - Official Site,<b>Orcas Island</b> is a world-renowned destination for tourists and offers many exciting natural and cultural experiences. Visit the San Juan <b>Islands</b> today!,d3,0.4310833333333333
43509684,1109,orcas island,2017-07-26 08:26:40.0,2017-07-26 08:29:57.0,2.0,http://orcasisland.org/,<b>Orcas Island</b> - Official Site,<b>Orcas Island</b> is a world-renowned destination for tourists and offers many exciting natural and cultural experiences. Visit the San Juan <b>Islands</b> today!,d3,0.0
34192482,1117,orcas islands,2017-07-26 08:29:27.0,2017-07-26 08:30:20.0,5.0,http://orcasisland.org/,<b>Orcas Island</b> - Official Site,<b>Orcas Island</b> is a world-renowned destination for tourists and offers many exciting natural and cultural experiences. Visit the San Juan <b>Islands</b> today!,d3,0.03975
19298085,1096,orcas island,2017-07-26 08:19:27.0,2017-07-26 08:22:17.0,4.0,http://www.visitsanjuans.com/about-the-islands/orcas-island,<b>Orcas Island</b> | San Juan <b>Islands</b> Washington Visitors Bureau ...,"<b>Orcas Island</b> offers you a whole world of choice when it comes to where you stay. Private cabins overlooking the water, hotels in the middle of town, cozy B&amp;Bs tucked ...",d4,0.028666666666666667
41335577,1156,orcas island,2017-07-26 08:40:40.0,2017-07-26 08:40:49.0,4.0,http://www.visitsanjuans.com/about-the-islands/orcas-island,<b>Orcas Island</b> | San Juan <b>Islands</b> Washington Visitors Bureau ...,"<b>Orcas Island</b> offers you a whole world of choice when it comes to where you stay. Private cabins overlooking the water, hotels in the middle of town, cozy B&amp;Bs tucked ...",d4,0.0859
43626682,1110,orcas island,2017-07-26 08:26:51.0,2017-07-26 08:30:10.0,4.0,http://www.visitsanjuans.com/about-the-islands/orcas-island,<b>Orcas Island</b> | San Juan <b>Islands</b> Washington Visitors Bureau ...,"<b>Orcas Island</b> offers you a whole world of choice when it comes to where you stay. Private cabins overlooking the water, hotels in the middle of town, cozy B&amp;Bs tucked ...",d4,0.55955
43588858,1086,orcas island,2017-07-26 08:16:18.0,2017-07-26 08:16:28.0,4.0,http://www.visitsanjuans.com/about-the-islands/orcas-island,<b>Orcas Island</b> | San Juan <b>Islands</b> Washington Visitors Bureau ...,"<b>Orcas Island</b> offers you a whole world of choice when it comes to where you stay. Private cabins overlooking the water, hotels in the middle of town, cozy B&amp;Bs tucked ...",d4,0.8585666666666667
36531316,1267,orcas island,2017-07-26 09:58:37.0,2017-07-26 09:59:08.0,4.0,http://www.visitsanjuans.com/about-the-islands/orcas-island,<b>Orcas Island</b> | San Juan <b>Islands</b> Washington Visitors Bureau ...,"<b>Orcas Island</b> offers you a whole world of choice when it comes to where you stay. Private cabins overlooking the water, hotels in the middle of town, cozy B&amp;Bs tucked ...",d4,0.09103333333333333
34192482,1117,orcas islands,2017-07-26 08:29:27.0,2017-07-26 08:29:29.0,1.0,http://www.visitsanjuans.com/about-the-islands/orcas-island,<b>Orcas Island</b> | San Juan <b>Islands</b> Washington Visitors Bureau ...,"Welcome to <b>Orcas Island</b>. Step onto horseshoe-shaped <b>Orcas Island</b>, drop your suitcase or backpack, and drink in the green paradise the locals call “the gem of the ...",d4,0.0
40619580,1079,orcas island facts,2017-07-26 08:06:49.0,2017-07-26 08:06:51.0,1.0,http://wildlifecycles.com/orcas-island-facts/,<b>Orcas Island Facts</b> – Wildlife Cycles,"Geography. <b>Orcas</b> is one of the San Juan <b>Islands</b>, located above the northern entrance to Puget Sound, about 85 air miles north of Seattle in Washington state.",d5,0.7546333333333334
41571219,1173,orcas island,2017-07-26 09:06:03.0,2017-07-26 09:08:04.0,1.0,http://orcasislandchamber.com/,<b>Orcas Island Chamber of Commerce</b> - Official Site,"The <b>Orcas Island</b> Chamber of Commerce represents <b>island</b> business and organizations, and provides travel and tourism information about the San Juan <b>Islands</b> in the great ...",d6,0.10691666666666666
43588858,1086,orcas island,2017-07-26 08:16:18.0,2017-07-26 08:18:51.0,1.0,http://orcasislandchamber.com/,<b>Orcas Island Chamber of Commerce</b> - Official Site,"The <b>Orcas Island</b> Chamber of Commerce represents <b>island</b> business and organizations, and provides travel and tourism information about the San Juan <b>Islands</b> in the great ...",d6,0.3446
36531316,1159,orcas island,2017-07-26 08:41:10.0,2017-07-26 08:47:29.0,1.0,http://orcasislandchamber.com/,<b>Orcas Island Chamber of Commerce</b> - Official Site,"The <b>Orcas Island</b> Chamber of Commerce represents <b>island</b> business and organizations, and provides travel and tourism information about the San Juan <b>Islands</b> in the great ...",d6,0.22336666666666666
36531316,1267,orcas island,2017-07-26 09:58:37.0,2017-07-26 09:58:42.0,1.0,http://orcasislandchamber.com/,<b>Orcas Island Chamber of Commerce</b> - Official Site,"The <b>Orcas Island</b> Chamber of Commerce represents <b>island</b> business and organizations, and provides travel and tourism information about the San Juan <b>Islands</b> in the great ...",d6,0.09336666666666667
42126087,1154,orcas island,2017-07-26 08:39:59.0,2017-07-26 08:40:11.0,5.0,http://www.tripadvisor.com/Tourism-g58656-Orcas_Island_San_Juan_Islands_Washington-Vacations.html,<b>Orcas Island</b> 2017: Best of <b>Orcas Island</b> Tourism - TripAdvisor,"<b>Orcas Island</b> Tourism: TripAdvisor has 12,577 reviews of <b>Orcas Island</b> Hotels, Attractions, and Restaurants making it your best <b>Orcas Island</b> resource.",d7,0.04318333333333333
41335577,1140,orcas,2017-07-26 08:37:12.0,2017-07-26 08:38:18.0,9.0,http://www.gonorthwest.com/Washington/sanjuan/Orcas/orcas_island.htm,<b>Orcas Island</b> - <b>Go Northwest</b>! A Travel Guide,"<b>Orcas Island</b> is the largest of the San Juan Islands. The largest town on <b>Orcas</b> is Eastsound where there is a variety of accommodations and dining options. Olga, Deer ...",d8,0.021866666666666666
6335542,1114,orcas island,2017-07-26 08:28:20.0,2017-07-26 08:30:07.0,7.0,http://www.gonorthwest.com/Washington/sanjuan/Orcas/orcas_island.htm,<b>Orcas Island</b> - Go Northwest! A Travel Guide,"<b>Orcas Island</b> is the largest of the San Juan <b>Islands</b>. The largest town on <b>Orcas</b> is Eastsound where there is a variety of accommodations and dining options. Olga, Deer ...",d8,0.055883333333333333
41335577,1156,orcas island,2017-07-26 08:40:40.0,2017-07-26 08:40:46.0,3.0,http://theinnonorcasisland.com/,<b>The Inn on Orcas Island</b> - Charming luxury,"Open year round, <b>the Inn on Orcas Island</b> is a charming haven for that special summer adventure or serene winter retreat. Located in Deer harbor, this enchanting ...",d9,0.013933333333333334
41335577,1156,orcas island,2017-07-26 08:40:40.0,2017-07-26 08:41:00.0,30.0,http://northbeachinn.com/,<b>North Beach Inn</b> | <b>Orcas Island</b> Lodging,<b>North Beach Inn</b> has 13 cabins on a private beach for family or couples. Our <b>Orcas Island</b> resort offers vacationers pet friendly lodging.,d10,0.1066
36268643,1161,the pig war,2017-07-26 08:48:50.0,2017-07-26 08:48:51.0,1.0,http://en.wikipedia.org/wiki/Pig_War,<b>Pig War</b> - <b>Wikipedia</b>,"<b>Pig War</b> may refer to the following conflicts: <b>Pig War</b> (1555–58), or Saukrieg, a feud between the Bishop of Meissen and the family of his predecessor",d12,0.38976666666666665
41742907,1076,story of evolution,2017-07-26 08:04:43.0,2017-07-26 08:09:06.0,1.0,http://www.evolutionary-metaphysics.net/evolution_of_humankind.html,<b>The Story of Human Evolution</b> - Evolutionary Metaphysics,An step-by-step explanation of natural <b>evolution</b> from the Big Bang to the rise of civilization.,d13,0.0
36181479,1167,остров оркас,2017-07-26 09:03:09.0,2017-07-26 09:03:19.0,3.0,http://ru.wikipedia.org/wiki/%D0%9E%D1%80%D0%BA%D0%B0%D1%81,<b>Оркас</b> — Википедия,"<b>Оркас</b> (англ. Orcas Island) — крупнейший <b>остров</b> в архипелаге Сан-Хуан, который расположен у северо ...",d14,0.62315
40667959,1200,остров оркас,2017-07-26 09:14:45.0,2017-07-26 09:14:49.0,3.0,http://ru.wikipedia.org/wiki/%D0%9E%D1%80%D0%BA%D0%B0%D1%81,<b>Оркас</b> — Википедия,"<b>Оркас</b> (англ. Orcas Island) — крупнейший <b>остров</b> в архипелаге Сан-Хуан, который расположен у северо ...",d14,0.5134166666666666
36181479,1167,остров оркас,2017-07-26 09:03:09.0,2017-07-26 09:03:57.0,1.0,http://www.tripadvisor.ru/Attraction_Review-g58656-d102441-Reviews-Orcas_Island_Historical_Museum-Orcas_Island_San_Juan_Islands_Washington.html,"Orcas Island Historical Museum, <b>Остров Оркас</b>: лучшие ...","Orcas Island Historical Museum, <b>Остров Оркас</b>: просмотрите отзывы (20 шт.), статьи и 21 фотографий Orcas Island ...",d15,0.04466666666666667
36181479,1188,острове оркас в тихом океане,2017-07-26 09:09:03.0,2017-07-26 09:09:11.0,1.0,http://ru.wikipedia.org/wiki/%D0%A1%D0%BF%D0%B8%D1%81%D0%BE%D0%BA_%D0%BE%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%BE%D0%B2_%D0%B2_%D0%A2%D0%B8%D1%85%D0%BE%D0%BC_%D0%BE%D0%BA%D0%B5%D0%B0%D0%BD%D0%B5,Список островов <b>в</b> <b>Тихом</b> <b>океане</b> — Википедия,Список островов <b>в Тихом океане</b> Эту страницу предлагается ...,d17,0.1399
36531316,1242,sangre de cristo' mountain range,2017-07-26 09:36:11.0,2017-07-26 09:36:15.0,1.0,http://en.wikipedia.org/wiki/Sangre_de_Cristo_Mountains,<b>Sangre de Cristo Mountains</b> - <b>Wikipedia</b>,The <b>Sangre de Cristo Mountains</b> (Spanish for &quot;Blood of Christ&quot;) are the southernmost subrange of the Rocky <b>Mountains</b>. They are located in southern Colorado and ...,d19,0.12681666666666666
36531316,1242,sangre de cristo' mountain range,2017-07-26 09:36:11.0,2017-07-26 09:37:07.0,1.0,http://en.wikipedia.org/wiki/Sangre_de_Cristo_Mountains,<b>Sangre de Cristo Mountains</b> - <b>Wikipedia</b>,The <b>Sangre de Cristo Mountains</b> (Spanish for &quot;Blood of Christ&quot;) are the southernmost subrange of the Rocky <b>Mountains</b>. They are located in southern Colorado and ...,d19,0.8202833333333334
36531316,1242,sangre de cristo' mountain range,2017-07-26 09:36:11.0,2017-07-26 09:37:16.0,2.0,http://en.wikipedia.org/wiki/Sangre_de_Cristo_Range,<b>Sangre de Cristo Range</b> - <b>Wikipedia</b>,"The <b>Sangre de Cristo Range</b>, called the East <b>Range</b> locally in the San Luis Valley, is a high, rugged and narrow <b>mountain range</b> of the Rocky <b>Mountains</b> in southern ...",d20,0.17883333333333334
36531316,1242,sangre de cristo' mountain range,2017-07-26 09:36:11.0,2017-07-26 09:38:14.0,5.0,http://www.britannica.com/place/Sangre-de-Cristo-Mountains,"<b>Sangre de Cristo Mountains</b> | <b>mountains</b>, United States ...","<b>Sangre de Cristo Mountains</b>: segment of the southern Rocky <b>Mountains</b>, extending south-southeastward for about 250 miles (400 km) from Poncha Pass, in south-central ...",d21,0.13945
